date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,windspeed_10m_max,windspeed_10m_mean,windgusts_10m_max,winddirection_10m_dominant,pressure_msl_mean,precipitation_sum,rain_sum,snowfall_sum,shortwave_radiation_sum,sunshine_duration,cloudcover_mean,et0_fao_evapotranspiration,blh_mean,blh_min,blh_max,dewpoint_2m_mean,dewpoint_2m_min,dewpoint_2m_max,cloudcover_low_mean,windspeed_10m_min,surface_pressure_mean
2023-07-23,27.8,13.5,21.5,77,38,56,21.9,12.8,42.8,218,1011.8,0.0,0.0,0.0,19.99,37691.15,87,5.08,,,,11.93,9.4,15.1,0.42,5.2,998.76
2023-07-24,28.6,16.5,22.7,81,41,59,19.4,11.2,39.6,214,1005.9,0.6,0.6,0.0,19.43,37623.45,89,4.79,,,,14.01,9.4,16.4,0.0,4.0,993.01
2023-07-25,23.5,17.6,20.8,80,49,63,19.8,11.8,36.7,285,1003.0,0.4,0.4,0.0,20.48,45121.02,89,4.33,,,,13.29,11.1,14.8,18.12,4.4,990.01
2023-07-26,19.2,13.6,16.1,93,46,75,16.9,13.3,34.2,309,1008.4,14.8,14.8,0.0,13.15,29626.21,72,2.61,,,,11.29,7.3,15.2,33.92,1.9,995.22
2023-07-27,22.4,10.5,17.0,90,40,64,14.0,9.8,30.2,246,1011.5,1.6,1.6,0.0,19.79,40362.38,68,3.93,,,,9.62,8.1,11.9,5.75,4.1,998.25
2023-07-28,24.4,15.4,19.6,93,59,76,26.4,14.6,52.9,251,1006.6,7.1,7.1,0.0,16.86,31549.61,82,3.44,,,,15.18,11.6,16.9,33.58,6.0,993.6
2023-07-29,26.7,15.1,20.5,93,53,79,28.5,9.1,61.9,222,1008.9,3.8,3.8,0.0,20.77,39713.58,55,3.94,,,,16.55,13.9,18.6,4.21,3.3,995.84
2023-07-30,24.4,15.8,20.6,90,49,70,21.3,10.8,37.1,263,1010.2,0.0,0.0,0.0,19.22,44742.59,73,3.95,,,,14.66,12.9,16.5,2.88,6.0,997.17
2023-07-31,23.2,14.7,19.4,87,50,68,18.9,13.4,35.3,240,1011.3,0.3,0.3,0.0,15.26,32439.95,96,3.47,,,,13.13,12.1,14.6,11.08,5.9,998.14
2023-08-01,21.9,16.5,19.0,88,61,76,21.1,15.0,42.5,203,1002.3,7.0,7.0,0.0,8.34,7200.0,92,2.21,,,,14.58,12.5,16.5,6.58,10.2,989.3
2023-08-02,24.2,13.4,19.3,92,47,70,21.4,12.6,40.0,203,1002.9,0.9,0.9,0.0,21.25,42125.92,47,4.28,,,,13.26,11.9,15.7,6.17,6.0,989.83
2023-08-03,25.0,18.7,21.3,89,45,65,28.1,18.7,56.2,220,1002.1,4.6,4.6,0.0,19.33,40404.46,50,4.63,,,,14.09,11.1,16.9,2.46,11.8,989.19
2023-08-04,23.7,16.1,20.2,81,53,65,15.3,9.0,30.6,242,1010.6,0.3,0.3,0.0,18.66,34018.32,73,3.85,,,,13.32,11.4,17.2,10.79,2.1,997.47
2023-08-05,19.9,16.2,18.1,94,73,85,20.9,13.0,38.5,354,1011.1,17.7,17.7,0.0,4.67,0.0,100,1.22,,,,15.53,14.1,17.1,20.42,6.2,997.93
2023-08-06,16.1,14.4,15.0,97,89,93,32.4,21.6,55.4,304,1001.8,35.6,35.6,0.0,3.16,0.0,100,0.74,,,,13.86,13.1,15.1,69.71,14.6,988.56
2023-08-07,19.5,13.4,15.7,94,62,81,25.2,18.1,56.9,268,1005.6,3.9,3.9,0.0,14.16,21905.32,90,2.57,,,,12.37,11.1,13.4,11.54,11.8,992.42
2023-08-08,19.3,12.4,16.0,77,47,66,26.8,18.2,53.3,255,1012.7,1.8,1.8,0.0,19.46,44235.82,69,3.78,,,,9.41,6.7,11.5,6.17,6.4,999.38
2023-08-09,18.0,11.5,14.9,91,61,78,15.6,8.2,33.1,255,1015.0,5.7,5.7,0.0,10.89,27334.87,82,1.95,,,,11.05,8.1,13.6,21.58,3.3,1001.6
2023-08-10,20.6,10.8,15.9,91,50,72,8.8,5.5,20.9,232,1020.9,0.2,0.2,0.0,21.91,50400.0,27,3.63,,,,10.41,9.4,12.1,1.71,0.0,1007.45
2023-08-11,23.5,11.0,17.7,90,48,70,10.1,6.7,22.0,267,1022.2,0.0,0.0,0.0,20.29,49638.88,25,3.73,,,,11.8,9.4,15.8,8.83,0.8,1008.9
2023-08-12,28.2,13.8,21.1,93,50,70,15.2,10.9,30.2,141,1019.7,0.0,0.0,0.0,22.86,49366.7,58,4.65,,,,15.06,12.3,19.0,0.0,6.9,1006.56
2023-08-13,26.0,19.1,22.2,87,67,78,22.9,9.0,38.5,250,1018.1,6.8,6.8,0.0,16.67,44386.25,70,3.35,,,,18.11,14.6,20.1,18.62,2.7,1004.98
2023-08-14,29.8,19.4,24.4,95,55,74,14.3,9.2,26.6,162,1017.9,4.4,4.4,0.0,20.08,49381.42,82,4.24,,,,19.18,16.0,21.6,2.71,5.0,1004.9
2023-08-15,31.4,19.5,25.2,76,43,61,14.9,11.7,29.9,153,1017.2,0.0,0.0,0.0,22.93,50400.0,11,5.46,,,,16.78,14.2,19.5,0.0,7.0,1004.25
2023-08-16,29.8,18.6,24.4,85,51,71,12.0,7.4,20.5,284,1018.4,0.5,0.5,0.0,20.43,50400.0,26,4.3,,,,18.6,15.7,21.4,2.88,3.9,1005.37
2023-08-17,27.7,20.0,22.6,97,63,85,11.8,5.1,36.4,55,1019.1,5.7,5.7,0.0,18.83,37947.74,70,3.56,,,,19.85,19.4,20.4,12.67,1.1,1005.99
2023-08-18,26.9,19.0,22.7,98,64,82,11.9,5.3,24.1,86,1018.1,2.5,2.5,0.0,19.7,47826.14,37,3.68,,,,19.34,18.2,20.5,3.75,2.7,1005.04
2023-08-19,29.5,19.1,24.2,98,50,78,7.9,4.7,15.5,155,1018.1,0.0,0.0,0.0,20.82,50400.0,18,4.08,,,,19.55,18.0,22.6,1.71,2.2,1005.12
2023-08-20,31.7,19.8,25.6,96,41,69,8.9,5.0,19.8,312,1019.8,0.0,0.0,0.0,20.41,50310.79,30,4.4,,,,18.82,16.8,19.8,1.0,1.8,1006.88
2023-08-21,27.4,20.0,23.5,98,52,77,11.5,6.2,23.0,357,1021.6,3.0,3.0,0.0,18.51,44598.16,24,3.67,,,,18.75,16.6,20.7,16.46,1.0,1008.55
2023-08-22,28.9,17.8,22.9,95,57,77,15.3,7.1,33.1,74,1019.2,2.1,2.1,0.0,19.36,47825.1,25,3.78,,,,18.32,16.6,21.6,2.21,1.3,1006.08
2023-08-23,25.8,16.4,20.9,97,45,70,12.1,5.3,20.9,16,1019.0,0.0,0.0,0.0,21.78,49775.36,25,4.04,,,,14.65,11.8,17.3,2.0,0.0,1005.82
2023-08-24,26.5,15.4,21.3,89,47,68,10.6,6.3,17.6,229,1017.4,0.0,0.0,0.0,20.75,47558.71,31,4.02,,,,14.75,13.1,18.6,0.58,1.3,1004.24
2023-08-25,31.1,19.2,23.9,87,46,68,15.0,10.6,28.8,177,1010.8,0.3,0.3,0.0,18.26,37440.66,77,4.35,,,,17.3,13.6,20.0,3.12,6.4,997.89
2023-08-26,27.8,18.4,23.4,93,53,74,14.8,7.6,29.9,217,1010.8,0.1,0.1,0.0,15.99,41478.41,83,3.39,,,,18.11,17.1,19.8,7.25,1.5,997.83
2023-08-27,22.6,18.0,20.2,94,68,87,12.1,6.3,22.3,310,1009.8,11.1,11.1,0.0,9.58,13912.2,100,1.81,,,,17.91,16.4,19.4,40.33,1.6,996.69
2023-08-28,19.5,15.9,17.3,95,69,82,17.7,12.7,31.0,331,1010.4,2.8,2.8,0.0,6.45,2502.25,100,1.56,,,,14.24,12.8,17.5,38.46,8.9,997.18
2023-08-29,19.1,13.4,15.3,95,77,89,20.3,10.7,36.0,331,1006.5,18.4,18.4,0.0,7.15,2057.02,100,1.37,,,,13.49,12.1,15.0,82.29,4.2,993.3
2023-08-30,18.1,13.2,15.4,97,70,86,16.6,11.5,31.3,295,1006.9,1.5,1.5,0.0,9.26,6349.01,94,1.67,,,,13.0,12.0,13.8,74.46,5.0,993.67
2023-08-31,19.1,11.8,15.5,96,50,75,21.0,10.6,41.8,252,1010.3,1.5,1.5,0.0,15.47,42350.07,51,2.75,,,,10.73,8.4,12.9,10.17,4.5,996.99
2023-09-01,22.1,11.1,16.6,85,46,70,12.7,8.7,26.6,236,1015.3,0.0,0.0,0.0,16.74,41095.93,52,3.07,,,,10.67,7.3,15.3,7.75,4.4,1001.99
2023-09-02,21.6,13.4,17.9,99,63,82,9.4,5.9,21.6,300,1019.9,4.7,4.7,0.0,16.23,38266.51,65,2.75,,,,14.5,13.2,16.1,13.96,1.1,1006.55
2023-09-03,21.6,14.6,17.8,95,55,77,16.9,10.8,31.3,314,1024.3,0.6,0.6,0.0,14.64,34228.93,86,2.9,,,,13.35,10.6,15.3,6.54,4.2,1010.96
2023-09-04,21.6,12.8,17.1,91,58,75,12.8,8.1,25.6,347,1028.2,0.0,0.0,0.0,9.92,10720.25,68,2.08,,,,12.44,10.6,14.4,32.08,4.2,1014.72
2023-09-05,23.5,14.6,18.8,90,52,72,10.3,7.6,22.7,136,1026.2,0.0,0.0,0.0,19.07,43200.0,53,3.49,,,,13.22,11.7,14.3,21.04,3.5,1012.82
2023-09-06,25.6,11.4,18.2,96,44,73,9.2,6.0,15.1,112,1024.1,0.0,0.0,0.0,19.29,45262.38,0,3.47,,,,12.59,10.7,15.7,0.0,3.6,1010.76
2023-09-07,26.1,12.8,19.4,92,49,69,13.7,10.0,27.4,104,1025.1,0.0,0.0,0.0,19.05,44936.1,0,3.8,,,,13.23,11.4,14.9,0.0,7.8,1011.82
2023-09-08,26.5,13.6,19.5,92,48,73,10.1,8.1,23.0,113,1022.7,0.0,0.0,0.0,18.95,44610.98,4,3.5,,,,14.14,12.3,16.3,0.0,5.2,1009.41
2023-09-09,27.2,14.1,20.3,94,49,74,11.5,8.9,24.5,125,1020.2,0.0,0.0,0.0,18.44,44286.91,48,3.63,,,,15.07,13.2,16.8,0.0,7.0,1006.95
2023-09-10,28.7,13.6,20.8,97,40,72,8.9,5.5,14.0,136,1018.1,0.0,0.0,0.0,18.38,44331.36,0,3.46,,,,14.9,12.9,20.0,0.0,2.6,1004.92
2023-09-11,28.1,14.7,21.5,91,42,67,9.2,5.3,16.6,198,1014.9,0.0,0.0,0.0,18.01,44008.77,0,3.55,,,,14.55,12.9,16.2,0.5,2.2,1001.82
2023-09-12,28.9,14.5,21.7,95,42,70,9.5,6.3,18.4,140,1012.9,0.0,0.0,0.0,16.74,43686.95,34,3.41,,,,15.38,13.6,19.2,0.08,3.6,999.84
2023-09-13,27.2,15.5,20.2,97,55,83,17.9,8.5,36.7,264,1012.7,6.1,6.1,0.0,13.46,31878.41,78,2.57,,,,17.1,15.0,19.0,2.46,3.7,999.56
2023-09-14,19.9,15.5,17.9,94,58,78,16.4,11.2,32.8,329,1019.9,0.2,0.2,0.0,8.68,23542.9,90,1.85,,,,13.78,11.4,17.0,76.04,4.7,1006.56
2023-09-15,21.6,13.6,17.5,91,52,70,13.4,9.5,26.6,96,1022.8,0.1,0.1,0.0,13.56,43200.0,41,2.76,,,,11.75,8.4,13.8,34.04,3.8,1009.43
2023-09-16,24.4,12.3,17.9,84,55,71,14.4,13.1,28.8,120,1019.8,0.0,0.0,0.0,16.81,43184.95,2,3.32,,,,12.33,9.1,14.9,0.42,11.4,1006.51
2023-09-17,25.6,14.9,19.9,94,51,75,13.2,8.8,28.1,150,1017.2,0.0,0.0,0.0,15.61,43049.37,20,2.98,,,,15.04,13.6,17.3,2.17,4.0,1004.01
2023-09-18,27.1,15.9,21.0,94,54,76,17.5,11.4,33.8,145,1012.4,0.0,0.0,0.0,15.73,42912.98,69,3.3,,,,16.2,14.4,17.5,4.62,5.0,999.33
2023-09-19,22.5,14.1,19.2,96,51,76,22.3,11.8,43.2,279,1010.8,2.7,2.7,0.0,12.24,32411.16,84,2.57,,,,14.47,10.8,18.0,14.25,3.3,997.72
2023-09-20,24.1,12.1,17.9,86,47,68,14.6,10.1,29.5,211,1013.8,0.0,0.0,0.0,15.81,42638.27,15,3.11,,,,11.65,8.4,14.2,0.29,6.3,1000.6
2023-09-21,26.3,14.8,20.3,92,48,70,23.2,15.3,42.1,143,1007.4,0.0,0.0,0.0,15.09,41080.79,36,3.63,,,,14.39,13.1,15.6,4.25,9.2,994.36
2023-09-22,23.0,15.9,18.7,94,61,81,18.4,10.9,36.7,212,1004.5,10.5,10.5,0.0,7.67,21600.0,73,1.78,,,,15.22,14.4,17.0,43.38,6.6,991.4
2023-09-23,18.9,12.1,15.6,97,55,77,16.0,9.0,31.3,283,1013.5,2.5,2.5,0.0,8.97,21749.0,98,1.88,,,,11.34,8.2,14.9,24.17,2.8,1000.16
2023-09-24,18.4,10.4,14.0,89,56,75,14.6,9.8,30.2,334,1025.3,0.0,0.0,0.0,12.8,39956.27,79,2.17,,,,9.35,8.2,10.6,15.33,6.6,1011.74
2023-09-25,20.9,12.4,16.3,92,65,77,16.0,10.3,31.7,102,1027.3,0.0,0.0,0.0,8.62,14862.94,55,1.8,,,,12.22,9.3,14.6,47.12,8.0,1013.85
2023-09-26,22.4,14.1,17.7,98,71,88,12.9,9.9,24.5,121,1024.5,0.0,0.0,0.0,12.63,34015.69,27,2.07,,,,15.6,13.8,17.1,25.62,7.2,1011.12
2023-09-27,26.0,14.4,19.3,96,47,76,14.0,9.0,27.0,135,1022.6,0.0,0.0,0.0,14.14,39913.35,40,2.84,,,,14.51,12.4,17.0,0.0,5.7,1009.3
2023-09-28,25.5,12.6,18.5,93,44,71,15.6,10.6,30.2,148,1020.0,0.0,0.0,0.0,14.69,40470.38,0,3.04,,,,12.63,11.4,14.6,0.0,7.7,1006.76
2023-09-29,26.0,13.1,19.0,86,42,68,11.6,8.0,24.1,174,1019.2,0.0,0.0,0.0,13.98,36819.49,46,2.85,,,,12.67,10.8,15.3,0.0,5.2,1005.96
2023-09-30,19.1,12.3,16.7,90,54,71,26.2,14.3,46.4,302,1022.4,0.6,0.6,0.0,11.3,31685.0,67,2.3,,,,11.29,8.1,15.6,20.92,4.7,1008.99
2023-10-01,19.8,9.5,14.6,91,47,72,14.8,8.0,28.8,273,1024.6,0.0,0.0,0.0,9.16,26728.87,86,1.89,,,,9.17,8.0,10.8,16.5,5.1,1011.1
2023-10-02,23.8,13.9,17.8,90,50,74,9.4,7.1,19.8,202,1022.6,0.0,0.0,0.0,12.94,38873.92,77,2.39,,,,12.78,10.2,15.4,31.54,3.6,1009.22
2023-10-03,25.9,12.9,18.9,91,49,73,26.9,13.5,48.6,197,1014.9,8.2,8.2,0.0,12.5,39564.31,58,2.83,,,,13.68,11.0,16.5,3.96,5.9,1001.66
2023-10-04,16.8,11.6,14.2,89,56,73,29.1,20.1,57.6,275,1024.0,2.6,2.6,0.0,9.79,33960.07,48,2.13,,,,9.2,7.4,14.9,11.25,8.5,1010.46
2023-10-05,17.5,10.5,14.1,85,50,70,29.2,16.6,52.2,259,1023.0,0.6,0.6,0.0,8.15,22303.57,88,2.13,,,,8.4,7.1,10.9,20.21,9.1,1009.41
2023-10-06,18.9,9.9,14.5,98,59,77,18.2,12.0,32.4,249,1024.0,0.1,0.1,0.0,7.81,20661.77,94,1.79,,,,10.17,8.1,11.7,33.04,5.4,1010.48
2023-10-07,18.8,14.8,16.9,91,58,68,31.7,24.3,56.5,270,1015.8,2.0,2.0,0.0,5.91,13350.16,99,2.57,,,,10.8,7.7,14.2,41.21,13.6,1002.49
2023-10-08,14.5,8.7,11.4,95,41,70,21.3,12.2,40.7,335,1022.1,5.8,5.8,0.0,12.18,35985.8,70,1.96,,,,5.55,0.4,13.6,36.5,1.1,1008.46
2023-10-09,10.2,6.1,8.2,95,70,84,14.7,7.7,27.4,126,1020.9,5.9,5.9,0.0,3.02,3279.89,93,0.6,,,,5.7,3.0,7.5,48.17,1.9,1007.12
2023-10-10,14.8,6.3,10.1,98,82,92,9.8,7.3,20.2,130,1020.1,1.3,1.3,0.0,3.89,13108.94,83,0.63,,,,8.85,6.0,11.9,54.25,4.3,1006.48
2023-10-11,22.1,12.1,17.7,94,58,73,22.4,15.3,39.2,216,1015.2,0.0,0.0,0.0,9.67,27370.19,99,2.57,,,,12.45,11.0,14.9,0.21,6.5,1001.93
2023-10-12,19.9,13.4,16.7,94,61,77,20.2,14.9,37.4,251,1013.5,1.8,1.8,0.0,3.69,7374.1,94,1.49,,,,12.44,10.4,14.8,14.83,5.8,1000.26
2023-10-13,20.7,11.6,16.7,98,53,81,20.3,11.7,34.9,205,1013.9,0.2,0.2,0.0,6.4,16357.81,70,1.65,,,,13.14,10.3,15.6,5.62,4.4,1000.65
2023-10-14,22.0,12.1,16.9,79,52,63,28.4,19.1,53.3,243,1007.2,2.5,2.5,0.0,5.99,19213.36,71,2.59,,,,9.69,4.6,14.7,8.46,8.2,994.0
2023-10-15,11.3,6.6,8.7,81,53,71,25.8,18.7,48.2,275,1015.1,1.1,1.1,0.0,9.0,37923.34,19,1.65,,,,3.54,2.0,5.3,9.79,13.0,1001.4
2023-10-16,9.2,5.0,7.2,88,65,76,25.1,18.3,45.4,281,1020.5,0.8,0.8,0.0,7.39,33911.14,52,1.28,,,,3.2,2.3,4.3,39.5,6.5,1006.72
2023-10-17,10.8,2.7,6.7,99,63,86,9.0,4.8,15.8,192,1022.1,0.0,0.0,0.0,7.74,26656.75,81,0.95,,,,4.31,2.5,5.8,47.29,0.8,1008.26
2023-10-18,12.4,0.6,6.1,100,59,84,11.3,7.1,19.8,112,1016.6,0.0,0.0,0.0,10.41,35799.73,65,1.29,,,,3.42,0.6,5.3,30.29,3.6,1002.8
2023-10-19,9.6,4.4,7.4,97,68,85,16.9,11.6,28.8,117,1002.9,1.8,1.8,0.0,1.96,0.0,100,0.59,,,,4.91,1.7,8.5,19.83,5.4,989.3
2023-10-20,14.1,7.7,10.4,98,92,96,18.4,13.0,33.5,82,991.8,2.8,2.8,0.0,1.75,0.0,100,0.32,,,,9.71,7.2,12.9,52.67,5.1,978.57
2023-10-21,20.9,9.4,13.7,98,59,86,13.6,6.9,24.8,217,998.8,6.6,6.6,0.0,9.36,34253.65,67,1.45,,,,11.28,8.8,15.1,6.5,1.3,985.55
2023-10-22,13.6,9.3,12.1,97,89,94,23.7,11.5,43.2,298,1007.4,24.2,24.2,0.0,1.66,0.0,86,0.34,,,,11.13,8.7,12.2,36.0,1.9,993.97
2023-10-23,15.8,7.8,11.2,96,74,89,8.9,6.0,16.2,234,1015.4,0.4,0.4,0.0,7.61,27314.57,54,1.07,,,,9.37,7.2,12.2,9.12,1.1,1001.9
2023-10-24,16.8,8.1,12.0,96,73,87,14.6,11.0,25.6,117,1008.2,2.2,2.2,0.0,7.53,22011.97,98,1.12,,,,9.85,7.2,12.8,3.33,8.2,994.73
2023-10-25,13.9,7.5,11.6,98,75,90,21.9,13.3,39.6,294,1001.0,7.7,7.7,0.0,4.53,14644.28,80,0.75,,,,9.94,7.2,11.6,66.21,2.6,987.69
2023-10-26,13.8,6.8,11.1,97,74,87,16.4,12.1,32.4,229,995.9,4.2,4.2,0.0,3.51,11381.27,87,0.77,,,,9.0,6.3,10.6,35.79,6.7,982.61
2023-10-27,11.4,6.0,8.9,99,84,94,9.4,4.3,13.0,148,994.8,10.2,10.2,0.0,2.44,0.0,98,0.42,,,,7.95,5.8,9.9,49.33,0.8,981.36
2023-10-28,13.5,8.3,10.2,97,68,88,20.7,11.4,37.8,241,1001.6,5.1,5.1,0.0,6.16,22385.33,69,0.88,,,,8.13,6.9,9.6,34.17,6.3,988.22
2023-10-29,16.3,7.9,12.3,94,67,79,23.7,14.6,42.1,176,1005.4,0.7,0.7,0.0,5.46,19521.46,86,1.31,,,,8.65,6.8,10.8,8.04,5.7,992.02
2023-10-30,18.8,10.6,14.1,97,64,79,21.7,10.2,36.7,190,1005.6,0.0,0.0,0.0,7.58,27532.85,90,1.44,,,,10.43,8.1,13.4,0.38,4.3,992.27
2023-10-31,15.7,11.3,14.1,91,64,76,25.5,18.4,48.2,236,999.5,1.8,1.8,0.0,4.26,15243.59,100,1.42,,,,9.83,6.2,13.4,20.21,12.3,986.32
2023-11-01,14.8,7.8,11.2,90,66,77,21.2,12.6,37.1,225,1008.6,0.0,0.0,0.0,6.7,32400.0,60,1.25,,,,7.25,6.1,8.8,33.0,6.8,995.1
2023-11-02,15.1,7.6,11.5,93,65,78,20.0,14.8,43.6,144,998.0,0.3,0.3,0.0,6.99,29826.27,83,1.34,,,,7.79,6.5,9.3,17.96,9.9,984.67
2023-11-03,13.4,7.6,10.6,95,81,90,23.9,15.3,46.8,277,987.4,28.5,28.5,0.0,0.91,0.0,100,0.45,,,,8.92,5.8,10.8,87.96,4.8,974.18
2023-11-04,12.1,6.1,8.6,90,57,78,18.3,15.8,33.5,194,993.1,4.1,4.1,0.0,6.84,28800.0,76,1.18,,,,4.86,2.8,6.4,27.92,12.8,979.71
2023-11-05,13.2,7.3,10.5,75,67,72,25.3,17.6,44.6,196,986.0,0.4,0.4,0.0,4.91,14542.25,89,1.46,,,,5.68,3.0,8.6,16.79,11.5,972.77
2023-11-06,13.2,8.0,10.5,77,61,70,26.8,19.7,50.0,246,1002.1,1.8,1.8,0.0,5.47,29583.53,33,1.62,,,,5.11,3.5,7.8,19.46,11.4,988.66
2023-11-07,12.8,7.2,9.3,88,61,76,18.6,13.9,34.6,219,1012.7,0.1,0.1,0.0,6.75,32368.42,35,1.17,,,,5.16,3.8,6.5,7.79,9.4,999.06
2023-11-08,10.4,5.2,7.4,92,63,84,23.2,12.8,44.6,248,1014.6,2.2,2.2,0.0,4.28,25629.75,43,0.67,,,,4.74,3.5,6.3,25.62,8.2,1000.92
2023-11-09,12.6,4.2,7.7,89,59,75,18.9,13.5,31.7,176,1011.2,0.0,0.0,0.0,6.3,28846.7,77,1.2,,,,3.29,1.5,5.4,0.58,9.1,997.56
2023-11-10,11.3,4.8,8.9,95,65,79,21.3,12.7,36.7,171,1004.4,0.0,0.0,0.0,3.24,5815.82,94,0.85,,,,5.45,4.1,7.0,7.92,5.9,990.91
2023-11-11,9.9,2.9,5.9,98,77,91,14.4,7.2,24.8,262,1002.8,0.9,0.9,0.0,5.91,28144.05,74,0.62,,,,4.51,2.2,6.3,15.04,2.6,989.15
2023-11-12,7.9,3.0,5.7,94,72,87,16.9,11.1,32.4,267,1008.0,0.6,0.6,0.0,2.61,10618.64,83,0.46,,,,3.6,1.6,4.9,74.17,4.8,994.27
2023-11-13,9.1,2.2,5.4,92,61,79,19.2,11.4,33.8,198,1010.1,3.4,3.4,0.0,5.7,31671.6,67,0.84,,,,1.99,0.6,4.9,24.25,6.3,996.36
2023-11-14,12.6,7.4,10.5,90,63,74,28.7,21.0,51.1,249,1002.7,4.4,4.4,0.0,4.77,31612.99,52,1.38,,,,6.07,4.8,8.1,33.46,10.0,989.25
2023-11-15,9.6,6.4,8.5,89,75,84,28.4,18.8,54.0,282,1007.3,3.9,3.9,0.0,2.47,4037.23,98,0.63,,,,5.9,4.3,7.7,83.83,7.8,993.74
2023-11-16,9.8,4.1,6.4,96,66,87,16.1,8.2,29.9,223,1014.2,0.8,0.8,0.0,4.85,27634.63,69,0.57,,,,4.31,2.8,6.5,34.83,3.9,1000.45
2023-11-17,5.3,3.5,4.3,99,78,89,23.0,14.5,44.6,301,1013.3,2.8,2.8,0.0,3.43,12728.89,96,0.47,,,,2.55,0.7,4.7,79.38,2.9,999.44
2023-11-18,4.7,2.3,3.4,96,80,91,23.8,14.7,43.9,318,1022.9,1.1,1.1,0.0,2.24,6984.5,94,0.31,,,,2.0,1.1,2.5,90.38,1.3,1008.89
2023-11-19,8.1,1.9,4.4,97,85,91,19.5,14.6,35.3,180,1013.3,5.2,5.1,0.07,1.21,6802.25,85,0.26,,,,2.99,0.9,6.1,41.96,9.7,999.43
2023-11-20,9.8,6.7,8.6,94,84,90,24.1,14.6,42.5,268,1007.3,21.4,21.4,0.0,0.76,0.0,94,0.32,,,,6.96,4.8,8.6,81.96,6.1,993.69
2023-11-21,8.6,0.6,5.6,95,86,92,20.4,14.5,38.9,325,1012.4,17.3,16.9,0.28,0.91,0.0,100,0.23,,,,4.41,-1.5,7.2,100.0,10.5,998.58
2023-11-22,0.2,-3.6,-1.3,89,67,77,13.9,9.4,25.2,20,1027.1,1.7,0.1,1.12,4.98,28194.35,75,0.48,,,,-4.78,-6.7,-1.8,51.54,1.1,1012.72
2023-11-23,9.7,-3.2,4.8,88,66,75,39.8,23.4,70.2,252,1014.2,0.1,0.1,0.0,1.74,3600.0,99,1.08,,,,0.61,-5.2,4.7,74.21,4.7,1000.38
2023-11-24,9.4,1.6,4.3,92,75,84,35.9,26.2,70.2,280,997.9,6.0,5.1,0.63,3.82,24734.15,65,0.68,,,,1.89,-0.3,6.9,36.29,19.5,984.23
2023-11-25,2.3,-1.2,0.5,94,72,87,25.0,17.5,45.4,300,1000.7,2.9,0.2,1.89,3.47,18482.32,80,0.39,,,,-1.44,-2.8,-0.3,44.83,9.6,986.86
2023-11-26,0.3,-2.2,-0.9,93,57,79,20.9,14.6,40.0,306,1010.3,1.2,0.1,0.91,3.42,20713.21,75,0.48,,,,-4.22,-7.4,-0.7,66.25,6.2,996.22
2023-11-27,2.1,-4.2,-1.2,94,64,82,12.8,7.5,22.0,140,1008.4,0.0,0.0,0.0,4.63,23962.93,69,0.44,,,,-3.99,-5.2,-1.9,33.42,3.1,994.3
2023-11-28,0.0,-4.5,-1.3,92,73,84,19.7,15.7,36.0,54,998.8,5.3,0.0,3.71,1.21,0.0,99,0.34,,,,-3.71,-5.6,-2.0,66.42,9.6,984.88
2023-11-29,-0.6,-5.0,-2.6,93,69,81,13.7,10.8,25.6,211,1006.9,0.1,0.0,0.07,4.4,20176.41,87,0.4,,,,-5.52,-6.7,-4.3,55.71,5.5,992.77
2023-11-30,2.7,-2.8,-0.6,91,67,83,13.8,6.7,24.1,199,1005.0,0.5,0.0,0.35,3.3,19459.98,82,0.34,,,,-3.17,-4.3,-1.6,51.33,0.7,990.97
2023-12-01,0.2,-4.6,-2.4,99,81,92,9.6,6.0,16.2,65,1005.8,1.8,0.0,1.26,1.76,0.0,92,0.19,,,,-3.56,-5.1,-2.0,79.88,1.6,991.71
2023-12-02,-1.5,-3.6,-2.6,93,87,91,18.5,11.9,33.1,346,1008.1,6.8,0.0,4.76,1.58,482.09,100,0.18,,,,-3.97,-4.8,-3.3,69.71,5.9,993.95
2023-12-03,-1.5,-6.3,-2.7,93,83,89,23.0,16.3,40.3,287,1019.6,3.7,0.0,2.59,2.47,2538.36,91,0.24,,,,-4.22,-7.7,-2.8,88.5,8.8,1005.24
2023-12-04,-4.2,-9.4,-6.1,92,81,88,13.4,10.1,22.7,148,1021.9,0.0,0.0,0.0,4.08,21600.0,70,0.22,,,,-7.8,-10.5,-6.1,19.12,4.2,1007.34
2023-12-05,-1.6,-5.6,-3.8,88,84,86,17.1,12.7,28.4,126,1014.1,0.0,0.0,0.0,3.92,15631.53,76,0.28,,,,-5.74,-7.4,-3.8,32.38,10.8,999.81
2023-12-06,-1.0,-6.4,-2.9,96,90,92,14.0,9.0,23.8,109,1014.8,1.7,0.8,0.63,2.44,0.0,99,0.18,,,,-4.02,-7.8,-1.6,36.12,5.9,1000.53
2023-12-07,0.6,-1.0,-0.3,99,95,97,7.2,3.6,14.4,356,1020.6,1.7,0.0,1.19,1.57,0.0,97,0.16,,,,-0.81,-1.5,0.1,95.33,0.4,1006.43
